"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
0.0581093738135993,-0.366848190730247,0.125,0.243,1,"SLBP"
0.0582845513681599,0.381844464143079,0.708,0.643,1,"HIPK1"
0.0583710507534969,-0.492528789735058,0.25,0.377,1,"ATPAF1"
0.0584275821251387,0.552687691224219,0.188,0.107,1,"CYP7B1"
0.0587324122620929,0.275277673678808,0.208,0.122,1,"IL17RC"
0.0587390474141321,0.134199993639349,0.438,0.345,1,"OLFML2A"
0.0587902495798135,0.461695415578723,0.25,0.433,1,"HEYL"
0.058823336524177,0.739093808185231,0.312,0.211,1,"ADRA2B"
0.0588962614116932,0.226374923339858,0.271,0.175,1,"ZBED4"
0.0589789931646889,0.685765031902037,0.312,0.222,1,"NELF"
0.0589851238760028,0.319221297060034,0.208,0.39,1,"PHF1"
0.0592361831224951,-0.235281047491175,0.104,0.224,1,"WDR77"
0.0594269971789164,0.123032867316432,0.354,0.263,1,"VGLL3"
0.0594978265499194,0.227337861005242,0.104,0.046,1,"CCDC110"
0.0595369378022817,-0.370338320276429,0.146,0.278,1,"MPST"
0.059635459681289,0.139483402709713,0.417,0.316,1,"RHBDF2"
0.0596558984667351,0.597301396284091,0.167,0.092,1,"FBXL14"
0.0597485361655267,0.151582759781535,0.354,0.258,1,"GDAP2"
0.0597896340235771,0.509631716194555,0.104,0.046,1,"OLIG2"
0.0598037271146829,1.62376394654467,0.229,0.149,1,"ZNF211"
0.0598393240507322,0.384006149044811,0.229,0.136,1,"DDX26B"
0.0598710160945523,0.531333294101362,0.167,0.092,1,"FAM18A"
0.0598757557066837,0.339115972354584,0.854,0.701,1,"CDS2"
0.0599629834399565,0.287307782832082,0.188,0.105,1,"C14orf80"
0.060055576506497,0.266486135744178,0.542,0.521,1,"CTBP2"
0.0600660523812134,-0.119344439325479,0.042,0.138,1,"ZNF564"
0.0600826275701454,0.24527753423849,0.104,0.046,1,"PTGES"
0.0600874818079332,0.428765964831233,0.125,0.059,1,"XRCC6BP1"
0.0600874818079332,0.211638738030066,0.125,0.059,1,"ZNF823"
0.0602075557527015,-0.392638526761702,0.083,0.19,1,"TRIAP1"
0.0602530787945551,-0.282373215121749,0.042,0.139,1,"MIR497HG"
0.0602540333388553,0.136956841660246,0.104,0.244,1,"HSPA13"
0.0602768032712898,0.924686578292205,0.146,0.075,1,"LINC00263"
0.0603492153915727,0.180322730213498,0.125,0.059,1,"ACTN3"
0.0603686970001472,0.74568215508517,0.229,0.141,1,"KIAA1467"
0.0603949920222545,-0.131500350913612,0.271,0.44,1,"CCDC82"
0.0604005089583971,-0.124398892580462,0.042,0.143,1,"LDOC1"
0.0605144153882316,0.216272047047769,0.104,0.044,1,"LOC151171"
0.0606886105425716,0.131242472627516,0.25,0.161,1,"TPBG"
0.0606915859424166,0.273661906894312,0.292,0.204,1,"HSPA12A"
0.0607350682615378,-0.257270462386968,0.458,0.569,1,"SLC14A1"
0.0607379298756212,0.430132534145975,0.167,0.092,1,"DHODH"
0.0608206919111244,0.343747650074502,0.146,0.278,1,"TXNDC9"
0.0610406495234428,0.339962581300045,0.167,0.09,1,"ENPP5"
0.0610591851176259,-0.155641160941195,0.062,0.17,1,"COMTD1"
0.0610807106199653,-0.196377536211133,0.833,0.89,1,"ARGLU1"
0.0611093988659811,0.315830762545039,0.188,0.11,1,"DNASE1L1"
0.0611765173475558,0.142160301272627,0.083,0.209,1,"HSP90AB2P"
0.0612508528377509,-0.334979696866001,0.146,0.272,1,"BOD1"
0.0612677193800958,0.477461138994181,0.458,0.399,1,"HERC4"
0.0613497331441358,0.248457397902488,0.458,0.382,1,"TMCC3"
0.0614069634634764,0.787952586472262,0.521,0.497,1,"HIVEP2"
0.0614558338234831,-0.257670276656992,0.271,0.431,1,"IL33"
0.0615699875926796,0.23297053335584,0.354,0.29,1,"CCDC18"
0.0615997823728043,0.185900939240506,0.208,0.122,1,"MAP6"
0.0616258176167657,0.411628364421981,0.271,0.185,1,"ZNF33B"
0.061710371884178,0.138977594300002,0.333,0.236,1,"ZNF142"
0.0617445284434909,-0.262536923031891,0.688,0.82,1,"PPP1R12A"
0.061865690051995,0.580587869905144,0.104,0.046,1,"MGC12916"
0.0618966732289074,-0.37858862692696,0.333,0.496,1,"VPS4A"
0.0619752243937279,0.448305936999188,0.458,0.36,1,"TBK1"
0.0620388741866546,0.628587262908406,0.354,0.239,1,"HN1"
0.0620395594966133,0.552968617569117,0.208,0.382,1,"LTBR"
0.0621869444700514,0.133349318122397,0.208,0.122,1,"ENTPD2"
0.0622072580324396,0.270649977627971,0.438,0.351,1,"ZCCHC2"
0.0622079291376581,0.273684343828754,0.125,0.059,1,"SLC2A5"
0.0623234740975774,0.266267789757793,0.604,0.569,1,"REST"
0.0623757596516973,0.313476612573507,0.167,0.09,1,"WISP1"
0.0624696897499694,0.171761352088213,0.104,0.046,1,"LILRB5"
0.0624914614969356,-0.162756056587075,0.125,0.26,1,"C17orf81"
0.0627054277289162,0.702260005963321,0.146,0.078,1,"CLDN1"
0.0627193241940946,-0.416697654469041,0.021,0.105,1,"SNORA67"
0.0627502961633159,-0.401704779948372,0.042,0.132,1,"C1orf64"
0.0628623052550517,0.59200241642458,0.104,0.228,1,"UCK1"
0.0629291129912042,0.675198265923009,0.354,0.267,1,"FHOD1"
0.0629322624065287,0.51366505026148,0.354,0.284,1,"TSR1"
0.0629382680592157,0.429740928496011,0.292,0.462,1,"SEC24B"
0.0629396800624916,0.487317494670745,0.188,0.109,1,"C9orf37"
0.0630654801768695,-0.109635903772236,0.333,0.511,1,"POGZ"
0.0630785585268813,0.450126510829436,0.104,0.046,1,"ERVMER34-1"
0.0631190434152788,0.246903920980209,0.479,0.438,1,"VHL"
0.0632989883047179,0.206190156889723,0.25,0.166,1,"SLC2A1"
0.0633755665082761,-0.205565151939965,0.354,0.509,1,"ERLEC1"
0.0634134973622068,-0.242607813693139,0.542,0.677,1,"LTBP1"
0.0634177788385578,0.320988224429145,0.542,0.443,1,"COL8A1"
0.0635762169701574,0.121040275505247,0.188,0.338,1,"HES4"
0.0636923242334436,0.230871462522158,0.104,0.046,1,"CPN1"
0.063738089573504,0.224747332286419,0.188,0.348,1,"DENR"
0.0637593030857062,-0.433857199699114,0.375,0.492,1,"MMP2"
0.0637753807460743,-0.284219024796231,0.042,0.136,1,"TRADD"
0.0637968450996298,-0.278333014056708,0.312,0.448,1,"SMAD7"
0.0638233849180526,-0.229470188173715,0.479,0.637,1,"OGT"
0.0639096382378825,0.237439287436882,0.5,0.382,1,"CAMKK2"
0.0639143213997275,0.406056916231999,0.375,0.277,1,"NPC1"
0.0640919793641075,0.198257781498953,0.125,0.061,1,"LOC100130894"
0.0641031869428563,0.100620762905976,0.396,0.301,1,"SPOPL"
0.0641159166195345,0.329198940995477,0.333,0.25,1,"TTYH2"
0.0643123545396553,-0.166320243637224,0.229,0.39,1,"PPA2"
0.0643153456331597,-0.459596723569547,0.25,0.379,1,"ELOVL1"
0.06439339528748,0.372386446929522,0.396,0.295,1,"SPATA20"
0.0645300825144619,-0.107623813550223,0.146,0.28,1,"HVCN1"
0.0645679303989708,-0.164717887329895,0.042,0.138,1,"TUBG2"
0.0645820797516978,-0.171975789088318,0.042,0.136,1,"CSTF1"
0.0645849553833394,0.132448770952908,0.271,0.187,1,"MTHFD1L"
0.0646039863960711,0.18195012459723,0.25,0.428,1,"PARVB"
0.0646571210382501,-0.196990631374963,0.542,0.71,1,"HES1"
0.0648736072287526,0.433002780682715,0.604,0.576,1,"EIF2AK4"
0.0649346580438541,0.135350279014755,0.104,0.046,1,"C10orf131"
0.0650585316676925,0.351719997871767,0.438,0.365,1,"KATNAL1"
0.0651007239525321,-0.162141887822464,0.167,0.309,1,"PSMD9"
0.0651455086526219,0.591352056299791,0.229,0.154,1,"ANKRD13D"
0.065248345707095,0.281074529745145,0.104,0.046,1,"SAP25"
0.0652540702934953,0.475228451415942,0.188,0.107,1,"ZBTB42"
0.0653483301079737,0.151329798698532,0.542,0.487,1,"UBR1"
0.06535269474164,-0.184776583288208,0.062,0.161,1,"POLR3F"
0.0655426601590512,-0.697138147582611,0.062,0.161,1,"GMNN"
0.0656195513741112,-0.286675492878542,0.208,0.362,1,"SLC35A4"
0.0656450664142666,0.658843406291894,0.146,0.078,1,"FAM186A"
0.0656721727122785,-0.112661299152131,0.333,0.499,1,"FAM114A1"
0.0656745765857176,0.11331146640385,0.146,0.076,1,"ZNF425"
0.0657276355491197,0.248304588052873,0.271,0.18,1,"ULK3"
0.0657300460447667,-0.134676653064484,0.125,0.251,1,"GCLM"
0.0657915730688404,0.777340378029743,0.396,0.581,1,"APPL1"
0.065944483231763,0.334716542286269,0.333,0.226,1,"SGSM3"
0.0659878672601282,0.109865825910032,0.208,0.131,1,"IGF2BP2"
0.0661969147915524,0.183134881082002,0.104,0.046,1,"C4orf39"
0.0663169014571322,0.167764458454197,0.562,0.479,1,"PRR14L"
0.0663932164962456,0.193086778546709,0.396,0.306,1,"ZC3H12C"
0.0664084025813359,-0.185126224212874,0.021,0.102,1,"SH3YL1"
0.0664659961286826,0.517352517674795,0.438,0.358,1,"TRIM2"
0.0664932611121673,0.487168166771833,0.271,0.178,1,"C17orf58"
0.0665447502750656,-0.515517100758214,0.125,0.234,1,"MAD2L2"
0.0665822602712105,1.22233354032608,0.375,0.292,1,"ERGIC1"
0.0666563765030797,0.210709813571461,0.25,0.16,1,"OSBPL7"
0.0666880251106586,-0.190252555513002,0.062,0.165,1,"MTA3"
0.0667842162989256,0.321157676867587,0.188,0.11,1,"CCDC77"
0.0668355843107824,0.21438544460736,0.104,0.046,1,"LOC100134229"
0.0668654265692603,0.443733696879476,0.167,0.092,1,"ZMYND19"
0.0669805849627751,0.335329256963272,0.354,0.263,1,"PRICKLE1"
0.0670571098982359,0.493798234041221,0.396,0.328,1,"COX19"
0.0670775847909166,-0.2260132001767,0.271,0.385,1,"SYVN1"
0.0671130655177765,0.661750773928434,0.208,0.387,1,"NUP85"
0.0671479597276894,0.412493016044491,0.125,0.061,1,"PGBD5"
0.0671568166360612,0.17958059436902,0.104,0.046,1,"KRT75"
0.0671696774759042,0.207495054075905,0.688,0.676,1,"GIGYF2"
0.0673388723402929,0.859713829613307,0.167,0.092,1,"FLJ35024"
0.0673586804146873,-0.411554646520549,0.021,0.1,1,"C13orf27"
0.0674071822594277,-0.137307329968745,0.396,0.574,1,"PRPF6"
0.0674089325120148,-0.203869925312746,0.229,0.362,1,"PITPNC1"
0.0675090278934884,0.161105971254223,0.125,0.058,1,"YPEL4"
0.0675754226503409,0.363249767107492,0.542,0.514,1,"ZNF395"
0.0677223794440333,-0.141278614594353,0.208,0.346,1,"ADAM10"
0.0677346401054707,0.18592513177185,0.146,0.075,1,"KTI12"
0.0678030939839456,0.140847002314496,0.104,0.046,1,"CREG2"
0.0681235620195552,0.658646152517368,0.188,0.336,1,"PIGS"
0.0682448887439063,0.302032156929759,0.188,0.102,1,"RASL10A"
0.0683242867603304,0.145149322724617,0.188,0.11,1,"SLC26A4"
0.0684587791302195,0.245605173380227,0.125,0.063,1,"ADH6"
0.0684671552198958,-0.268470644001701,0.146,0.273,1,"SCAMP2"
0.068550689343981,-0.245327682685585,0.146,0.28,1,"TSSC4"
0.0685671999084315,-0.270066016978501,0.062,0.168,1,"MT1F"
0.068746853355256,0.20410607307366,0.438,0.599,1,"MAP7D1"
0.0688986261954102,0.771539612131153,0.458,0.401,1,"BTF3L4"
0.0689699017293108,0.203502314758054,0.229,0.358,1,"MRPL35"
0.0690170071227149,-0.152550605684363,0.125,0.239,1,"ATF1"
0.0691164299979791,-0.399193427893727,0.229,0.358,1,"IL10RB"
0.0692717182081589,0.163907829081143,0.208,0.131,1,"ANKRD23"
0.0692921134194646,0.659148314532088,0.333,0.251,1,"CMKLR1"
0.0693094002647635,0.219464999490593,0.333,0.233,1,"ZNF208"
0.069313776938267,0.11719852163411,0.146,0.075,1,"LOC100128398"
0.0694114352516112,0.155651956350018,0.417,0.555,1,"UBE4A"
0.0694144445375657,0.132399227737792,0.125,0.243,1,"ZNF577"
0.0694877280509881,-0.190049618030224,0.354,0.499,1,"CYR61"
0.0695697794519047,0.344264138719104,0.271,0.173,1,"MOB3C"
0.0695798831424223,0.156211511268602,0.146,0.075,1,"BIN2"
0.0697314062218772,0.141964113354645,0.542,0.774,1,"ZNF292"
0.0697563517974719,-0.452190365589911,0.625,0.65,1,"IFI44L"
0.0697827956108352,0.435474140304501,0.208,0.129,1,"CEP97"
0.0698931982069295,0.110199347547286,0.271,0.187,1,"TRIM41"
0.0699455560647449,0.620350001942624,0.625,0.577,1,"FOXO1"
0.0699888209787009,0.333343216780288,0.333,0.555,1,"FBL"
0.0699921399272196,0.656903695943606,0.229,0.401,1,"IER3"
0.0700533895818415,0.155416888240387,0.5,0.414,1,"ZSWIM6"
0.0701233959292608,-0.45818246026343,0.083,0.185,1,"WIBG"
0.0701575057213304,0.14784336588647,0.146,0.289,1,"PROCR"
0.070160694532687,0.88479907154565,0.188,0.107,1,"MTFP1"
0.0703769282745758,0.196572798302949,0.188,0.109,1,"HSH2D"
0.0704284960658009,-0.34665596811061,0.146,0.275,1,"TEX261"
0.0704967410316985,0.323280941053636,0.25,0.163,1,"DVL2"
0.0706036907387234,-0.649316737725547,0.062,0.154,1,"C9orf23"
0.0707397360096941,0.197849574881956,0.25,0.39,1,"TOM1L2"
0.0709185992405879,0.245485716248308,0.188,0.345,1,"FKBP15"
0.0709783150399532,0.136619786891334,0.021,0.104,1,"SNORA70"
0.0710310267950141,0.295423953359683,0.292,0.205,1,"ALDH5A1"
0.0710750398536232,0.580763239976066,0.271,0.194,1,"SLC25A23"
0.0712861479314375,0.342734179530424,0.271,0.185,1,"SLC25A42"
0.0713410238159192,0.248679372515018,0.25,0.158,1,"PLEK"
0.0714444325583102,0.13971888592427,0.208,0.126,1,"NEK6"
0.0715291340998079,0.913209239539771,0.188,0.109,1,"C8orf55"
0.0716826134992902,0.143728362710986,0.146,0.076,1,"LOC100287616"
0.071787679641054,-0.254057980641267,0.542,0.681,1,"PPM1K"
0.0718269604201224,0.131305388731556,0.312,0.219,1,"SPSB1"
0.0719211985756904,0.112365869631272,0.208,0.132,1,"LOC401321"
0.0719711787169261,0.299281932241692,0.229,0.143,1,"HAPLN3"
0.0720219464310507,0.184945240223904,0.167,0.093,1,"METTL19"
0.0721343815414478,-0.301026700703085,0.25,0.37,1,"PIAS3"
0.0721967962480061,1.75751966181495,0.208,0.139,1,"FAM13A-AS1"
0.072226722981262,1.19294022454092,0.167,0.092,1,"FICD"
0.0723207890889587,0.813275003111262,0.208,0.126,1,"WNT5B"
0.072386508518993,0.135953386225886,0.104,0.048,1,"LOC90499"
0.0725059442808476,0.259708727346986,0.333,0.255,1,"FAM84B"
0.072537195983764,0.118866862593894,0.292,0.47,1,"DNMT1"
0.0725549803918499,0.275836244731576,0.479,0.401,1,"FAM193B"
0.0725621243481098,0.372875612278102,0.271,0.188,1,"GLIS2"
0.0726174499830772,0.149377943889847,0.458,0.367,1,"HMBOX1"
0.0726967524910404,0.30639290450416,0.188,0.109,1,"PJA1"
0.0727680345711462,-0.153585295007368,0.271,0.407,1,"MESDC1"
0.0728085010976167,0.647437570097888,0.229,0.146,1,"SECTM1"
0.072896766443654,0.397237685546326,0.25,0.168,1,"VPS37C"
0.0731681471310225,0.428870448222102,0.188,0.109,1,"CORO1A"
0.0732589975845566,-0.11648927763342,0.5,0.64,1,"CAMSAP2"
0.0733314996611348,-0.493951392519128,0.125,0.231,1,"AIF1"
0.0734043565347243,0.105479229640282,0.104,0.048,1,"CCDC27"
0.0734043565347243,0.173539464164794,0.104,0.048,1,"CPZ"
0.0734043565347243,0.102271696038965,0.104,0.048,1,"LOC339529"
0.0734736034139732,0.380802967076348,0.646,0.61,1,"UBR2"
0.0735067738399021,0.578706974834084,0.417,0.353,1,"AGAP2"
0.0735202143316508,-0.311645814742957,0.167,0.268,1,"CCNC"
0.0736476388448222,0.401043077731357,0.271,0.447,1,"SRRT"
0.0736724310368816,0.664012129606077,0.312,0.222,1,"FAM174B"
0.0737223523666639,0.151084380999818,0.229,0.153,1,"AHCYL2"
0.0737409470790585,0.215766122815964,0.125,0.063,1,"LGALS12"
0.0738049471516715,0.644437509326204,0.208,0.136,1,"NPNT"
0.0738304887447623,0.553223196316849,0.229,0.139,1,"CAPN10"
0.0738534867749207,0.157247710659192,0.292,0.188,1,"ZNF672"
0.0739839006678342,-0.199724277022335,0.208,0.324,1,"SUPT7L"
0.0740595928574096,0.188187048980811,0.25,0.163,1,"PIAS4"
0.0741370064493654,0.16815025514925,0.229,0.153,1,"IL17RD"
0.074324793900449,0.190517253106488,0.208,0.126,1,"GTPBP5"
0.0744081846000343,-0.11608991989079,0.229,0.358,1,"DERL1"
0.0744458199982958,0.516201389937902,0.333,0.236,1,"CLIP2"
0.0746491322926637,0.288868817311674,0.583,0.632,1,"LMO4"
0.0749331983103555,1.23100635604845,0.229,0.143,1,"FBXL12"
0.0749840793099127,0.421649392513077,0.417,0.374,1,"JDP2"
0.0750168965821427,0.106101256123163,0.208,0.129,1,"ZXDA"
0.0752727182487515,0.329519658032413,0.229,0.416,1,"SNRNP70"
0.0753810068775089,-0.117656529739757,0.292,0.447,1,"SKAP2"
0.0754751735315261,0.38118842848995,0.104,0.048,1,"TGM6"
0.0754988487328296,1.65796109224614,0.229,0.16,1,"LOC644936"
0.075533662272407,0.443869478174482,0.292,0.19,1,"SLC46A3"
0.0755535265282779,-0.123914680899343,0.062,0.165,1,"CHCHD4"
0.0756138802090526,-0.248471009547199,0.208,0.348,1,"UBQLN2"
0.0756931365405561,0.246829623139302,0.208,0.129,1,"FLJ42875"
0.0757977720832177,0.316866121061547,0.417,0.34,1,"AKT2"
0.07583819129511,0.158664469206306,0.5,0.389,1,"PIAS1"
0.0758382369938127,0.108237532164289,0.146,0.076,1,"PCDHGA5"
0.0759198252551885,-0.229962817337356,0.167,0.289,1,"SYTL4"
0.0759923414976763,0.133259977656999,0.438,0.345,1,"PTGIS"
0.076086096486009,-0.557806827941779,0.271,0.374,1,"SRA1"
0.0760963244182751,0.105806599388828,0.125,0.061,1,"LRRC36"
0.07630843053684,0.33369305077991,0.25,0.163,1,"CUEDC1"
0.0764154312399173,-0.467585735388466,0.104,0.211,1,"LY96"
0.0765254040287307,-0.395536011569317,0.312,0.431,1,"PON2"
0.0765969023409403,0.543941975209264,0.583,0.525,1,"ARHGEF17"
0.0768820281665962,0.220597834762273,0.104,0.048,1,"LOC728431"
0.0769009113636337,0.433686214780626,0.083,0.197,1,"ATL3"
0.0770623121429872,0.197232931733602,0.438,0.368,1,"PPP2R3A"
0.0771356418949061,0.146541235745057,0.167,0.092,1,"LOC148413"
0.0771861859751687,-0.310581704697276,0.271,0.414,1,"ACTR1B"
0.0772389906658498,-0.230197181114145,0.312,0.467,1,"QSOX1"
0.0772756280808488,0.321684018641687,0.333,0.246,1,"DISP1"
0.0773905500421833,-0.192904410691012,0.042,0.132,1,"ALKBH3"
0.0774378282071137,-0.187941469316707,0.042,0.131,1,"LOC100505715"
0.0776489622548204,0.241084722218579,0.208,0.127,1,"TAF4"
0.077675059970293,0.312500037898758,0.167,0.093,1,"RASSF7"
0.0776782885958557,0.127009495802631,0.125,0.061,1,"FSIP1"
0.0776856578158732,-0.18760531437967,0.188,0.323,1,"FAM3A"
0.0778659117962788,0.1106513557367,0.062,0.158,1,"SLC35A5"
0.077923309048653,0.106408908836512,0.167,0.095,1,"FAM184A"
0.0779511366376366,0.227195610673061,0.104,0.048,1,"KBTBD5"
0.077955074573102,0.339442124536387,0.312,0.479,1,"PLSCR4"
0.0780122142350999,0.31905781583502,0.5,0.411,1,"SPPL3"
0.0780974456801953,0.224578001284939,0.229,0.414,1,"MLLT1"
0.0781435243492206,-0.637961647108739,0.104,0.209,1,"NUDT16L1"
0.0781985319869286,-0.205689707129325,0.125,0.234,1,"HARS2"
0.0782029891273174,0.122815787973989,0.167,0.092,1,"NFATC2"
0.0782232021586518,0.274284678221376,0.229,0.156,1,"MCM8"
0.078257783726178,0.475799899556332,0.208,0.136,1,"LOC100129858"
0.0783310759238686,0.391396707077021,0.271,0.178,1,"C17orf103"
0.0783380669125437,0.636328669800781,0.5,0.445,1,"ADCY5"
0.0783989598067068,-0.107299457390751,0.375,0.53,1,"GLUD1"
0.0784394894662693,0.18843451127511,0.229,0.143,1,"RNF26"
0.0786023836776457,-0.413764872409387,0.125,0.236,1,"C1orf35"
0.0786126514474216,0.13678599316061,0.25,0.163,1,"ANKRD13B"
0.0787002264449863,-0.324645567025721,0.333,0.433,1,"HEY1"
0.078715269296449,-0.239775621597828,0.479,0.601,1,"CMPK1"
0.0787710033373158,0.157376331773747,0.188,0.109,1,"ZNF660"
0.0788285757022519,0.116979442592077,0.188,0.115,1,"NOC2L"
0.0789446172486146,0.519067632354375,0.021,0.1,1,"MRPS24"
0.079164111816011,-0.103143831357172,0.208,0.338,1,"RAB34"
0.0792799361448731,-0.251730183316043,0.417,0.555,1,"GLO1"
0.0793695656639266,0.4770591683068,0.125,0.065,1,"DCD"
0.0794250358311321,0.135587461430032,0.229,0.144,1,"KIAA1107"
0.07990647130229,-0.121571910104383,0.042,0.129,1,"RNF217"
0.079932276369685,0.422061128929587,0.125,0.25,1,"CHST12"
0.0800579793046623,0.150602470019659,0.312,0.224,1,"INPP5F"
0.0800895381492591,0.105163918054403,0.167,0.093,1,"SUSD4"
0.0801736121531166,-0.218350375242024,0.188,0.311,1,"EXT1"
0.0802253957944556,0.242938052279176,0.312,0.239,1,"ATP7B"
0.0802395731551044,-0.206573563267658,0.312,0.482,1,"SLCO4A1"
0.0803478507912472,0.498711111360448,0.458,0.39,1,"SEC23IP"
0.0804725704459438,0.10452158496158,0.417,0.328,1,"COL5A3"
0.0806170579228494,-0.17311622246182,0.312,0.47,1,"TOPORS"
0.0806342872230786,0.194656751113,0.167,0.093,1,"SLC16A5"
0.0806488134288778,0.113208013178602,0.125,0.065,1,"CAMSAP3"
0.0809325588332504,0.41747088557269,0.104,0.049,1,"SYT16"
0.0809656746822403,-0.107814649560367,0.042,0.124,1,"UTP14A"
0.0810636159104767,0.70349344574302,0.229,0.156,1,"TRIM68"
0.0814084867805528,0.437425356252121,0.479,0.377,1,"OXSR1"
0.0814165577896093,-0.102040324787585,0.062,0.163,1,"APEX2"
0.0814788061016631,0.291430368002826,0.542,0.469,1,"RYBP"
0.0818043991923018,0.337705382019726,0.167,0.098,1,"PPP1R37"
0.0819062168841236,0.167546909772439,0.229,0.151,1,"CLCN4"
0.082056696544759,0.478082941861697,0.396,0.328,1,"STARD3"
0.082113516082554,0.195129055825346,0.188,0.112,1,"CDK5R1"
0.0822391631357278,-0.386092975421842,0.042,0.122,1,"TBC1D7"
0.0822727700136136,0.48932432561038,0.375,0.294,1,"DCAF11"
0.0827116081182873,0.174339897224345,0.25,0.171,1,"DARS2"
0.0827371443137395,-0.588756910719958,0.188,0.301,1,"C6orf1"
0.0827909808659638,0.14836452809203,0.417,0.341,1,"FAM73A"
0.0830280855060629,-0.189451336636931,0.208,0.345,1,"POGK"
0.0830737186504232,0.49182393562687,0.417,0.666,1,"ITGA7"
0.0831400487589355,0.102449562201399,0.208,0.127,1,"ZNF429"
0.0831687368418958,0.328251641299493,0.25,0.163,1,"LFNG"
0.0831820880235879,0.393189152273813,0.25,0.399,1,"MSL1"
0.083199519041933,0.170751600610385,0.146,0.076,1,"KAT5"
0.083258263940306,0.188598303841131,0.333,0.238,1,"UMPS"
0.0832735509984082,-0.50797921560076,0.083,0.18,1,"EBP"
0.0833444601430696,0.562906715332077,0.333,0.251,1,"NSF"
0.0833896803465037,-0.267057141260284,0.104,0.207,1,"PARP2"
0.0834899147733456,0.159026437133771,0.438,0.382,1,"GCFC2"
0.083515457491025,0.196534955497297,0.104,0.049,1,"LOC100506172"
0.0835883805308458,0.244211590479304,0.125,0.065,1,"FAM151B"
0.0836161269618956,1.23435333822654,0.125,0.063,1,"PRICKLE3"
0.0836607594207089,-0.329220795336583,0.062,0.151,1,"SFT2D2"
0.083860671459461,0.177988939888967,0.188,0.115,1,"KCNJ11"
0.0839328343503616,0.226066836666041,0.188,0.117,1,"PHLDB3"
0.0841475143800752,-0.121068619946505,0.833,0.908,1,"HIPK2"
0.0842520072111898,0.15604006646396,0.625,0.574,1,"BRD3"
0.0842532616548596,0.23371129347045,0.125,0.065,1,"LOC149837"
0.0843778735679216,0.86224678150506,0.188,0.115,1,"LRRN3"
0.0843783229641979,0.257818053949191,0.167,0.097,1,"DUS2L"
0.0844373237698408,0.384615589472013,0.771,0.776,1,"SREK1"
0.0846006144657114,-0.139378475260111,0.208,0.34,1,"RNF103"
0.0846051298939566,0.393005286769481,0.25,0.166,1,"CCDC109B"
0.0849453082674824,-0.323864357317654,0.25,0.385,1,"CNN2"
0.0849697675855036,0.251015259141053,0.167,0.1,1,"LOC100130744"
0.0850108358393513,0.181153315246872,0.25,0.165,1,"TRIM52"
0.0850704819636469,0.727387725811324,0.375,0.316,1,"BTRC"
0.0850780068575469,-0.154782962367565,0.417,0.535,1,"TNKS1BP1"
