File,UMAP1,UMAP2,NDUFB7,Has_NDUFB7
Visium_control_P1.h5ad,3.2244730037703597,-0.9220920227542038,2.357383553646974,True
Visium_control_P1.h5ad,3.86609840812827,-0.05264836774016568,1.628589678521531,True
Visium_control_P1.h5ad,-2.959143872831813,0.0321685053334122,1.5231827382993175,True
Visium_control_P1.h5ad,-1.683753009413234,1.073705983899582,2.9985629465986126,True
Visium_control_P1.h5ad,-0.8766536670670426,0.7710477091297989,0.0,True
Visium_control_P1.h5ad,1.1668100399031722,-1.2863655708804245,1.3890757949747163,True
Visium_control_P1.h5ad,-0.8371205287918961,-2.863427462436211,1.0458089143741671,True
Visium_control_P1.h5ad,3.327824596787938,1.3920038320050125,0.0,True
Visium_control_P1.h5ad,1.5132160228743636,1.8206978417858963,2.3760629563924733,True
Visium_control_P1.h5ad,-4.237965937231532,0.1540450431332474,1.3473925037326286,True
Visium_control_P1.h5ad,2.9293670696272933,-1.1680045746340866,0.0,True
Visium_control_P1.h5ad,-0.5554394680008805,-2.1317186974063036,2.4338870842737115,True
Visium_control_P1.h5ad,2.325022224809178,0.08142584338043979,2.679284447813446,True
Visium_control_P1.h5ad,3.1938467067732894,-0.8754497192874069,2.081325070128226,True
Visium_control_P1.h5ad,-0.7499518352494157,-1.8956890724673385,1.9146855891003818,True
Visium_control_P1.h5ad,2.1403379482283675,1.2562769927010422,2.899627786955223,True
Visium_control_P1.h5ad,-1.3551793056473649,1.02873952462529,1.9367943933092535,True
Visium_control_P1.h5ad,-0.8666443782792008,-2.5104888103976366,2.234088405859681,True
Visium_control_P1.h5ad,0.8221507114424789,2.3103353358731153,0.0,True
Visium_control_P1.h5ad,3.438869480515965,0.9757768563852196,1.6534083042280732,True
Visium_control_P1.h5ad,3.3931808513655746,2.2290419913754347,2.183127427581185,True
Visium_control_P1.h5ad,-3.3614898878083146,-1.1161523483767624,2.239941544040882,True
Visium_control_P1.h5ad,-3.7493487554535783,-2.5864236973300097,1.452893278653912,True
Visium_control_P1.h5ad,-2.849745507811061,-0.5169401787295456,2.185927016750538,True
Visium_control_P1.h5ad,-3.2712764698014176,0.5014979816899185,1.1073547787826281,True
